Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
90_640x640img162_4.jpg,1,86.54,72.71,71.46,67.0,56.0,57.0,59.71,47.14,44.25
270_640x640img197_3.jpg,1,171.43,115.61,108.87,201.0,121.0,114.0,63.04,48.47,48.45
90_640x640img93_5.jpg,1,159.66,151.93,156.32,194.0,177.0,177.0,71.93,70.86,69.36
270_640x6402023-09-13&947_3.jpg,1,108.5,101.74,99.99,95.0,92.0,87.0,61.82,56.47,58.3
270_640x640img98_3.jpg,1,122.42,101.35,114.21,110.0,101.0,116.0,60.52,45.59,49.77
270_640x640img114_3.jpg,1,165.15,118.39,116.28,172.0,116.0,114.0,64.42,47.7,48.05
270_640x640img291_3.jpg,1,116.86,73.64,64.03,123.0,73.0,63.0,51.58,36.35,33.44
270_640x640img21_4.jpg,1,123.05,108.99,108.6,115.0,110.0,111.0,66.99,59.99,62.05
270_640x6402023-09-13&27_1.jpg,0,74.69,59.96,58.64,35.0,32.0,33.0,68.58,55.8,53.93
180_640x640img267_2.jpg,0,119.66,85.85,104.78,106.0,65.0,88.0,61.95,66.31,68.29
90_640x640img229_2.jpg,0,109.83,76.45,94.06,93.0,59.0,74.0,60.99,54.85,61.2
90_640x640img84_4.jpg,1,149.41,122.17,119.35,161.0,123.0,116.0,77.25,63.77,62.63
90_640x640img110_3.jpg,1,208.75,169.34,169.01,233.0,173.0,172.0,53.46,50.21,50.79
180_640x640img212_3.jpg,1,150.42,114.43,107.22,148.0,106.0,95.0,78.52,65.78,63.47
90_640x640img90_4.jpg,1,171.18,137.9,135.34,197.0,151.0,149.0,62.48,57.34,59.05
180_640x640img264_2.jpg,0,187.02,156.78,176.75,210.0,158.0,181.0,49.83,52.35,53.65
270_640x640img37_4.jpg,1,172.16,136.1,133.74,199.0,142.0,140.0,76.66,64.51,65.46
270_640x640img123_2.jpg,0,114.43,65.44,64.74,97.0,68.0,66.0,75.07,44.05,45.11
90_640x640img165_3.jpg,1,135.41,105.25,114.48,138.0,99.0,108.0,63.46,60.36,62.94
90_640x6402023-09-13&40_2.jpg,0,141.61,120.14,116.79,151.0,126.0,120.0,53.2,50.32,51.64
180_640x640img128_2.jpg,0,118.76,70.23,77.89,135.0,68.0,76.0,57.52,39.99,41.06
180_640x640img156_3.jpg,1,134.62,105.17,101.25,114.0,98.0,94.0,57.71,41.6,41.46
270_640x640img109_2.jpg,0,101.47,76.34,82.94,77.0,60.0,65.0,52.28,39.83,42.54
90_640x640img163_4.jpg,1,106.97,94.71,94.85,82.0,78.0,78.0,63.44,49.25,45.99
270_640x640img53_2.jpg,0,135.84,80.11,82.63,151.0,76.0,79.0,62.83,49.29,52.18
180_640x640img153_3.jpg,1,143.25,112.45,113.13,152.0,115.0,115.0,70.19,62.97,63.35
180_640x640img75_4.jpg,1,142.71,121.41,116.64,141.0,118.0,113.0,71.14,65.13,64.53
90_640x640img38_3.jpg,1,164.63,106.99,104.8,191.0,110.0,107.0,64.47,55.99,56.34
180_640x640img93_5.jpg,1,159.55,152.03,156.41,194.0,177.0,177.0,72.06,70.85,69.34
270_640x640img163_4.jpg,1,106.92,94.71,94.83,82.0,78.0,78.0,63.44,49.26,45.99
90_640x6402023-09-13&947_3.jpg,1,108.57,101.72,99.95,95.0,91.0,87.0,61.82,56.48,58.31
180_640x640img18_2.jpg,0,143.09,112.47,102.93,149.0,113.0,98.0,80.05,63.37,60.56
180_640x640img141_2.jpg,0,124.41,96.0,96.99,120.0,77.0,79.0,69.63,64.61,64.32
270_640x6402023-09-13&c49_3.jpg,1,115.57,96.37,94.26,103.0,86.0,84.0,55.84,52.03,51.42
270_640x640img140_3.jpg,1,152.29,129.52,129.13,159.0,129.0,128.0,60.65,48.29,45.49
90_640x640img8_5.jpg,1,144.52,136.39,133.7,164.0,151.0,145.0,63.59,64.01,65.02
270_640x640img116_3.jpg,1,164.42,106.88,111.74,184.0,114.0,119.0,73.33,48.71,51.49
180_640x640img19_3.jpg,1,125.65,112.69,111.52,119.0,105.0,103.0,70.1,64.08,64.96
180_640x640img127_2.jpg,0,192.86,163.76,171.29,236.0,184.0,194.0,72.68,65.21,65.29
270_640x640img191_3.jpg,1,115.08,106.73,104.19,105.0,97.0,92.0,67.6,63.3,64.66
180_640x640img138_4.jpg,1,168.54,145.64,144.85,189.0,158.0,157.0,76.66,65.86,63.69
270_640x640img244_3.jpg,1,147.53,120.03,135.37,152.0,120.0,139.0,54.74,56.33,59.09
90_640x640img272_1.jpg,0,109.38,77.86,99.17,104.0,72.0,92.0,52.05,44.47,50.0
180_640x640img179_3.jpg,1,135.84,112.15,109.37,128.0,107.0,100.0,71.07,55.04,55.91
90_640x640img227_4.jpg,1,182.89,158.19,176.25,188.0,169.0,190.0,45.57,52.49,55.11
90_640x640img3_1.jpg,0,134.22,82.99,70.84,159.0,85.0,72.0,79.46,48.59,41.44
180_640x640img284_3.jpg,1,123.79,100.98,109.74,125.0,84.0,93.0,61.66,57.82,59.52
90_640x640img74_4.jpg,1,178.16,142.01,141.02,226.0,162.0,162.0,84.31,69.85,68.22
180_640x640img215_2.jpg,0,151.47,120.06,121.92,146.0,119.0,119.0,73.23,55.98,56.1
270_640x640img39_3.jpg,1,112.0,97.21,111.39,110.0,103.0,116.0,66.38,53.18,56.29
90_640x640img64_1.jpg,0,112.75,69.99,90.87,119.0,57.0,76.0,54.79,43.6,48.24
90_640x640img157_3.jpg,1,109.43,70.41,67.45,100.0,62.0,57.0,55.49,39.63,39.25
90_640x640img271_2.jpg,0,86.33,59.72,60.64,93.0,58.0,58.0,42.97,31.55,32.19
90_640x640img73_3.jpg,1,182.15,125.68,127.22,217.0,136.0,138.0,71.5,56.65,55.46
270_640x640img203_3.jpg,1,169.67,118.61,113.43,189.0,121.0,113.0,61.47,49.25,51.07
180_640x640img260_3.jpg,1,162.06,122.04,142.53,176.0,121.0,145.0,43.47,46.92,48.82
180_640x640img243_1.jpg,0,146.44,115.53,122.52,151.0,109.0,119.0,43.95,43.09,44.51
90_640x640img231_3.jpg,1,110.58,92.72,95.44,119.0,95.0,93.0,56.4,51.41,52.57
90_640x640img178_2.jpg,0,105.59,68.68,68.41,89.0,57.0,53.0,68.4,52.23,53.31
90_640x640img209_3.jpg,1,108.24,73.63,66.58,89.0,55.0,50.0,80.27,59.42,54.81
180_640x640img23_2.jpg,0,125.76,79.06,73.2,144.0,79.0,72.0,70.63,44.9,42.19
180_640x640img207_3.jpg,1,92.42,65.36,63.87,76.0,56.0,51.0,68.64,49.18,50.48
90_640x640img70_4.jpg,1,209.99,172.8,171.29,236.0,187.0,187.0,59.34,57.09,57.78
90_640x640img25_1.jpg,0,121.02,69.79,73.34,124.0,60.0,66.0,52.36,46.16,45.65
180_640x640img269_3.jpg,1,77.76,64.44,68.56,67.0,58.0,63.0,39.36,23.75,19.35
270_640x640img231_3.jpg,1,110.51,92.75,95.45,119.0,95.0,93.0,56.42,51.4,52.55
90_640x640img36_3.jpg,1,138.6,90.64,88.37,156.0,91.0,87.0,68.88,50.95,51.87
90_640x640img138_4.jpg,1,168.68,145.58,144.76,189.0,158.0,156.0,76.46,65.84,63.71
90_640x640img287_3.jpg,1,172.12,114.1,119.81,187.0,122.0,130.0,49.78,45.23,47.29
270_640x640img280_3.jpg,1,104.33,70.64,69.04,101.0,61.0,60.0,47.28,37.48,35.35
90_640x640img150_2.jpg,0,139.13,99.82,98.26,148.0,98.0,98.0,69.68,52.72,51.88
90_640x640img100_3.jpg,1,130.05,95.52,102.04,133.0,97.0,104.0,54.73,39.49,42.61
90_640x640img173_4.jpg,1,166.68,137.87,138.5,180.0,140.0,139.0,71.21,67.23,65.57
270_640x640img171_3.jpg,1,119.8,97.28,92.04,114.0,84.0,77.0,63.85,55.81,52.38
180_640x640img111_2.jpg,0,130.67,92.93,93.13,144.0,94.0,93.0,52.08,39.88,41.67
270_640x640img77_3.jpg,1,188.2,150.5,151.63,220.0,157.0,159.0,70.16,67.56,67.7
90_640x640img123_2.jpg,0,114.36,65.42,64.73,97.0,68.0,66.0,75.11,44.05,45.13
180_640x640img242_2.jpg,0,116.53,89.42,106.24,111.0,77.0,97.0,53.55,53.61,57.34
90_640x640img192_4.jpg,1,183.97,145.12,132.47,220.0,167.0,149.0,75.59,65.44,59.29
270_640x640img175_3.jpg,1,126.05,100.92,98.37,111.0,91.0,90.0,56.01,40.99,39.17
270_640x640img260_3.jpg,1,162.2,122.0,142.6,176.0,121.0,145.0,43.16,46.93,48.68
180_640x640img38_3.jpg,1,164.49,107.03,104.84,191.0,110.0,107.0,64.68,55.99,56.34
90_640x640img137_1.jpg,0,146.46,120.32,118.56,155.0,120.0,115.0,57.03,54.75,54.09
270_640x640img164_4.jpg,1,103.31,87.83,92.99,94.0,79.0,80.0,54.29,41.39,40.29
90_640x640img295_3.jpg,1,169.67,128.18,139.45,189.0,133.0,145.0,60.1,56.97,59.88
180_640x640img187_4.jpg,1,164.01,127.06,119.57,189.0,137.0,127.0,73.46,63.63,65.83
270_640x640img243_1.jpg,0,146.61,115.71,122.68,151.0,109.0,119.0,43.79,43.08,44.48
90_640x640img47_3.jpg,1,197.77,151.22,145.2,221.0,162.0,156.0,57.7,55.22,56.57
180_640x640img116_3.jpg,1,164.26,106.93,111.78,184.0,115.0,119.0,73.51,48.68,51.5
90_640x640img144_2.jpg,0,156.16,129.5,128.8,162.0,134.0,132.0,64.09,53.58,52.67
270_640x640img165_3.jpg,1,135.25,105.25,114.45,137.0,99.0,108.0,63.5,60.29,62.88
180_640x640img285_3.jpg,1,112.08,86.08,104.94,114.0,89.0,112.0,49.95,42.48,47.51
90_640x640img161_4.jpg,1,168.56,139.63,135.15,198.0,148.0,143.0,68.66,57.61,53.59
90_640x640img31_3.jpg,1,172.16,139.68,146.35,192.0,141.0,150.0,67.77,56.77,58.06
180_640x640img130_2.jpg,0,109.51,78.8,89.35,102.0,65.0,75.0,66.59,54.4,55.45
270_640x640img212_3.jpg,1,150.52,114.39,107.18,148.0,106.0,95.0,78.4,65.77,63.45
90_640x640img233_2.jpg,0,113.53,82.42,80.89,112.0,79.0,71.0,60.71,48.91,49.31
180_640x640img121_2.jpg,0,106.36,60.67,62.03,98.0,57.0,58.0,70.57,43.53,44.42
270_640x640img67_1.jpg,0,139.37,85.0,99.76,147.0,73.0,91.0,50.26,51.48,57.58
180_640x640img296_3.jpg,1,183.82,148.29,166.45,195.0,159.0,179.0,51.08,48.49,51.52
90_640x640img215_2.jpg,0,151.57,120.07,121.95,146.0,119.0,119.0,73.11,55.95,56.05
270_640x640img255_1.jpg,0,136.24,100.79,123.52,139.0,93.0,119.0,53.47,45.66,49.19
270_640x640img24_3.jpg,1,170.36,131.77,137.48,204.0,139.0,149.0,72.27,69.63,72.42
270_640x640img168_3.jpg,1,87.7,64.49,62.63,78.0,55.0,54.0,52.36,41.38,35.29
180_640x6402023-09-13&1106_3.jpg,1,143.3,126.54,126.14,146.0,129.0,127.0,47.07,51.12,54.4
270_640x6402023-09-13&695_3.jpg,1,115.24,95.64,89.65,125.0,100.0,94.0,49.53,42.16,41.28
270_640x640img47_3.jpg,1,197.8,151.26,145.22,221.0,162.0,156.0,57.68,55.19,56.54
90_640x640img6_3.jpg,1,139.51,119.03,121.04,135.0,111.0,112.0,69.74,55.68,55.42
180_640x640img129_1.jpg,0,135.19,88.26,102.64,137.0,83.0,98.0,74.67,53.91,54.99
270_640x6402023-09-13&1106_3.jpg,1,143.36,126.68,126.26,146.0,129.0,127.0,46.97,50.97,54.28
180_640x640img65_2.jpg,0,200.68,162.15,167.36,230.0,169.0,175.0,60.29,55.55,56.72
270_640x640img17_4.jpg,1,122.05,89.77,86.92,95.0,76.0,72.0,77.09,54.59,54.38
180_640x640img55_2.jpg,0,190.26,122.24,123.15,208.0,121.0,122.0,54.4,49.4,51.83
90_640x640img296_3.jpg,1,183.92,148.22,166.54,195.0,158.0,179.0,50.85,48.46,51.32
90_640x640img251_1.jpg,0,107.82,76.01,77.02,108.0,70.0,70.0,55.98,46.17,46.13
180_640x640img167_4.jpg,1,138.98,126.58,129.41,135.0,124.0,124.0,70.96,54.78,53.86
270_640x640img95_3.jpg,1,129.1,111.98,132.27,129.0,109.0,130.0,51.83,46.25,50.68
180_640x640img232_2.jpg,0,119.85,76.84,71.11,132.0,71.0,64.0,59.88,42.17,39.36
180_640x640img291_3.jpg,1,116.72,73.65,64.11,122.0,73.0,63.0,51.73,36.37,33.44
90_640x640img91_5.jpg,1,162.12,141.87,142.3,199.0,165.0,164.0,75.95,69.93,69.86
90_640x640img261_3.jpg,1,144.92,104.05,126.46,170.0,109.0,139.0,59.98,45.79,52.16
270_640x640img38_3.jpg,1,164.64,106.96,104.77,191.0,110.0,107.0,64.48,56.01,56.34
270_640x6402023-09-13&970_1.jpg,0,126.01,117.63,119.14,130.0,117.0,117.0,61.36,61.98,62.36
90_640x640img255_1.jpg,0,136.12,100.72,123.47,139.0,93.0,119.0,53.56,45.64,49.22
270_640x640img10_2.jpg,0,151.09,107.09,97.66,164.0,99.0,88.0,63.2,46.61,46.02
90_640x640img105_3.jpg,1,130.53,75.31,73.23,150.0,78.0,77.0,56.88,38.48,39.75
90_640x640img16_2.jpg,0,123.27,78.03,79.2,124.0,77.0,76.0,73.11,44.4,46.52
270_640x640img292_3.jpg,1,147.14,128.32,126.76,161.0,132.0,128.0,69.42,69.79,72.02
180_640x640img191_3.jpg,1,115.1,106.67,104.24,105.0,97.0,92.0,67.64,63.38,64.69
90_640x6402023-09-13&27_1.jpg,0,74.85,60.03,58.71,35.0,32.0,33.0,68.66,55.86,53.97
270_640x640img154_3.jpg,1,129.29,96.91,95.94,111.0,81.0,79.0,76.77,61.32,59.54
270_640x6402023-09-13&36_2.jpg,0,110.42,98.21,96.81,110.0,98.0,96.0,58.0,58.39,57.88
270_640x640img64_1.jpg,0,112.87,70.01,90.92,119.0,57.0,76.0,54.71,43.62,48.21
270_640x640img131_2.jpg,0,138.41,117.86,126.41,137.0,104.0,113.0,85.25,83.01,81.79
180_640x640img282_4.jpg,1,160.43,158.41,168.28,176.0,175.0,182.0,65.27,64.34,65.36
90_640x640img45_3.jpg,1,136.33,93.24,99.85,154.0,88.0,94.0,71.75,57.73,60.1
90_640x640img156_3.jpg,1,134.76,105.12,101.22,114.0,98.0,93.0,57.54,41.59,41.45
180_640x640img51_3.jpg,1,183.66,118.77,126.41,202.0,117.0,126.0,56.97,54.06,56.43
180_640x640img123_2.jpg,0,114.31,65.45,64.73,97.0,68.0,66.0,75.17,44.06,45.15
180_640x6402023-09-13&75_2.jpg,0,88.69,81.44,86.27,84.0,71.0,74.0,59.38,58.38,57.83
180_640x640img276_2.jpg,0,99.85,76.9,79.5,99.0,67.0,70.0,55.57,46.99,44.96
270_640x640img100_3.jpg,1,130.03,95.54,102.0,133.0,97.0,104.0,54.74,39.48,42.6
180_640x640img246_2.jpg,0,149.43,128.99,142.34,142.0,139.0,155.0,68.0,65.63,69.56
270_640x640img208_4.jpg,1,150.27,114.17,107.65,148.0,106.0,94.0,77.61,61.94,59.91
90_640x640img107_3.jpg,1,177.86,156.81,172.27,182.0,151.0,170.0,66.91,62.61,60.54
90_640x640img103_3.jpg,1,89.6,72.61,74.16,63.0,62.0,64.0,61.6,35.94,31.47
180_640x640img91_5.jpg,1,161.97,141.94,142.27,199.0,165.0,164.0,76.14,69.93,69.94
180_640x640img254_2.jpg,0,134.44,97.19,118.08,127.0,86.0,111.0,51.96,54.31,57.24
270_640x640img236_1.jpg,0,134.78,103.14,127.14,138.0,96.0,123.0,46.97,48.21,53.68
90_640x640img92_5.jpg,1,170.26,139.15,138.49,196.0,160.0,159.0,62.05,65.38,68.44
180_640x640img197_3.jpg,1,171.25,115.66,108.96,201.0,121.0,114.0,63.31,48.47,48.43
90_640x640img44_3.jpg,1,175.97,130.63,132.65,211.0,137.0,138.0,77.21,66.28,68.8
180_640x640img28_3.jpg,1,159.3,110.96,113.24,175.0,114.0,116.0,72.02,54.83,57.9
270_640x640img88_5.jpg,1,166.41,143.93,144.1,185.0,163.0,165.0,64.26,63.44,66.22
90_640x640img21_4.jpg,1,123.04,108.98,108.63,115.0,110.0,111.0,67.0,59.98,62.05
180_640x640img49_3.jpg,1,157.45,113.61,117.8,169.0,105.0,109.0,62.2,55.71,57.46
180_640x6402023-09-13&970_1.jpg,0,125.91,117.47,119.02,130.0,117.0,117.0,61.44,62.06,62.42
270_640x640img186_2.jpg,0,151.26,116.82,115.58,178.0,111.0,107.0,68.99,58.71,60.49
90_640x640img293_3.jpg,1,53.53,32.73,38.88,54.0,29.0,35.0,26.28,19.04,19.45
180_640x640img151_2.jpg,0,146.25,112.55,109.98,133.0,106.0,103.0,70.08,54.34,53.45
90_640x640img135_3.jpg,1,89.78,78.06,79.45,79.0,76.0,77.0,34.3,18.91,17.93
180_640x640img104_3.jpg,1,113.47,68.78,77.51,111.0,68.0,77.0,72.27,47.95,52.51
180_640x640img189_3.jpg,1,184.32,140.4,143.52,229.0,155.0,159.0,76.41,65.75,67.46
270_640x640img35_3.jpg,1,174.2,143.73,149.1,207.0,159.0,167.0,79.53,66.06,68.36
90_640x640img188_3.jpg,1,152.53,132.78,121.46,166.0,136.0,119.0,65.79,56.78,53.95
270_640x640img157_3.jpg,1,109.39,70.41,67.4,100.0,62.0,57.0,55.5,39.65,39.28
270_640x640img83_4.jpg,1,133.27,103.03,105.0,135.0,94.0,93.0,72.88,62.05,62.87
90_640x640img53_2.jpg,0,135.92,80.15,82.7,151.0,76.0,79.0,62.78,49.28,52.17
270_640x640img238_3.jpg,1,165.69,123.12,133.27,158.0,110.0,119.0,56.4,65.72,66.12
180_640x640img146_2.jpg,0,171.73,128.48,129.65,205.0,130.0,132.0,69.83,54.77,55.37
180_640x640img50_4.jpg,1,167.88,149.0,157.77,190.0,158.0,168.0,63.82,60.65,63.84
270_640x640img5_4.jpg,1,148.87,124.1,124.24,165.0,130.0,131.0,79.14,61.36,60.26
270_640x640img174_4.jpg,1,150.33,126.79,137.73,164.0,132.0,141.0,70.88,62.38,60.66
270_640x640img93_5.jpg,1,159.66,151.98,156.37,194.0,177.0,177.0,71.93,70.85,69.31
90_640x640img159_3.jpg,1,110.72,92.27,90.11,98.0,81.0,77.0,63.8,50.77,50.37
270_640x640img34_3.jpg,1,157.22,111.69,113.55,180.0,117.0,118.0,73.35,57.59,59.29
180_640x640img211_3.jpg,1,101.77,90.8,93.58,89.0,82.0,84.0,64.99,54.02,54.19
180_640x640img45_3.jpg,1,136.23,93.32,99.84,154.0,89.0,94.0,71.86,57.74,60.13
90_640x640img67_1.jpg,0,139.35,84.93,99.74,147.0,73.0,91.0,50.26,51.48,57.57
180_640x640img277_1.jpg,0,139.78,111.75,126.45,162.0,114.0,131.0,57.48,44.59,48.38
90_640x640img113_4.jpg,1,135.35,105.63,102.61,114.0,86.0,79.0,66.89,53.72,54.42
270_640x640img66_2.jpg,0,175.75,142.38,142.67,204.0,147.0,148.0,68.63,57.64,58.73
180_640x640img73_3.jpg,1,181.95,125.76,127.27,217.0,136.0,138.0,71.75,56.66,55.46
90_640x6402023-09-13&695_3.jpg,1,115.27,95.58,89.63,125.0,100.0,94.0,49.57,42.18,41.27
90_640x640img245_2.jpg,0,108.43,79.72,79.3,112.0,82.0,78.0,64.98,48.34,46.27
270_640x640img274_3.jpg,1,156.3,108.39,125.5,170.0,109.0,127.0,43.88,35.99,39.57
270_640x640img281_2.jpg,0,121.02,75.61,85.28,124.0,68.0,79.0,48.66,43.96,47.26
270_640x640img56_2.jpg,0,204.16,156.76,157.39,233.0,165.0,167.0,62.13,59.35,59.81
90_640x640img210_2.jpg,0,134.69,90.92,96.11,147.0,88.0,91.0,44.88,38.5,41.13
90_640x640img266_3.jpg,1,137.27,131.75,139.55,148.0,134.0,137.0,61.61,63.19,67.73
270_640x6402023-09-13&1107_1.jpg,0,81.82,63.73,68.43,73.0,54.0,55.0,53.07,47.83,53.07
90_640x6402023-09-13&20_2.jpg,0,120.29,108.44,110.74,124.0,103.0,101.0,39.81,40.59,45.2
270_640x640img36_3.jpg,1,138.58,90.64,88.34,156.0,91.0,87.0,68.88,50.93,51.87
90_640x640img274_3.jpg,1,156.32,108.38,125.53,170.0,109.0,127.0,43.88,36.01,39.6
90_640x640img263_1.jpg,0,170.55,117.2,140.93,180.0,118.0,143.0,43.71,53.17,54.55
90_640x640img189_3.jpg,1,184.51,140.31,143.44,229.0,155.0,159.0,76.16,65.76,67.47
270_640x640img290_3.jpg,1,137.38,125.12,135.05,145.0,133.0,131.0,67.17,60.89,64.41
180_640x640img143_4.jpg,1,152.26,118.67,117.11,166.0,121.0,119.0,71.44,53.34,55.57
90_640x640img205_3.jpg,1,153.61,123.68,120.69,176.0,115.0,109.0,69.58,64.47,66.29
270_640x640img180_3.jpg,1,142.97,123.65,119.08,148.0,121.0,113.0,69.18,62.44,63.75
90_640x640img34_3.jpg,1,157.21,111.69,113.61,180.0,117.0,119.0,73.34,57.58,59.27
180_640x640img16_2.jpg,0,123.14,78.05,79.2,124.0,77.0,76.0,73.22,44.41,46.55
180_640x640img198_3.jpg,1,143.02,121.62,110.69,150.0,124.0,109.0,65.89,54.22,52.7
90_640x640img260_3.jpg,1,162.21,122.0,142.69,176.0,121.0,145.0,43.16,46.91,48.6
270_640x640img136_3.jpg,1,158.29,137.55,141.27,169.0,141.0,143.0,65.97,54.52,51.76
90_640x640img102_4.jpg,1,105.44,90.62,104.59,80.0,68.0,79.0,57.41,49.2,53.48
90_640x640img183_2.jpg,0,164.02,138.76,128.52,179.0,138.0,124.0,73.45,67.77,64.12
90_640x640img1_4.jpg,1,161.13,130.34,119.27,192.0,142.0,121.0,70.77,60.27,58.6
270_640x640img222_1.jpg,0,118.83,72.15,87.58,107.0,63.0,76.0,51.64,44.65,49.9
180_640x6402023-09-13&1105_2.jpg,0,109.47,103.51,103.11,77.0,81.0,82.0,79.62,73.15,71.23
90_640x640img160_4.jpg,1,135.52,123.51,124.32,152.0,126.0,127.0,69.61,62.86,59.06
90_640x640img197_3.jpg,1,171.46,115.62,108.92,201.0,121.0,114.0,63.03,48.47,48.45
270_640x640img71_2.jpg,0,130.79,84.84,84.42,130.0,78.0,74.0,63.42,40.04,41.27
180_640x640img61_3.jpg,1,199.65,153.09,149.12,224.0,165.0,160.0,58.88,58.57,60.8
180_640x640img154_3.jpg,1,129.16,96.94,95.99,111.0,81.0,79.0,76.89,61.34,59.55
270_640x640img146_2.jpg,0,171.94,128.47,129.61,205.0,130.0,131.0,69.56,54.75,55.36
180_640x640img287_3.jpg,1,171.88,114.12,119.83,187.0,122.0,130.0,50.15,45.23,47.31
90_640x640img54_2.jpg,0,130.92,76.36,78.68,149.0,71.0,75.0,62.24,44.85,47.64
90_640x640img180_3.jpg,1,142.91,123.64,119.08,148.0,121.0,113.0,69.21,62.41,63.73
180_640x640img194_2.jpg,0,105.02,95.13,92.31,91.0,78.0,74.0,61.8,66.04,64.94
90_640x640img202_3.jpg,1,130.38,89.13,93.76,144.0,81.0,85.0,63.12,48.84,50.88
90_640x640img243_1.jpg,0,146.59,115.57,122.56,151.0,109.0,119.0,43.71,43.0,44.45
90_640x640img114_3.jpg,1,165.14,118.35,116.27,172.0,116.0,114.0,64.43,47.72,48.08
90_640x640img42_2.jpg,0,124.27,93.67,104.81,126.0,97.0,104.0,76.78,54.66,56.39
180_640x640img92_5.jpg,1,170.08,139.26,138.6,196.0,160.0,159.0,62.32,65.35,68.4
90_640x640img60_2.jpg,0,165.71,128.44,130.23,198.0,132.0,133.0,75.46,67.13,68.18
90_640x640img270_2.jpg,0,162.26,105.4,102.12,172.0,111.0,107.0,61.21,44.06,43.44
90_640x640img228_2.jpg,0,165.9,124.22,147.07,178.0,127.0,155.0,54.39,51.68,54.79
90_640x6402023-09-13&c49_3.jpg,1,115.62,96.38,94.28,103.0,86.0,84.0,55.89,52.01,51.4
270_640x640img248_2.jpg,0,170.84,134.31,150.59,175.0,131.0,151.0,58.66,59.32,60.18
180_640x640img250_2.jpg,0,164.42,122.24,134.67,179.0,124.0,137.0,44.16,46.36,47.96
90_640x6402023-09-13&29_1.jpg,0,76.16,74.58,74.13,50.0,53.0,55.0,68.29,63.0,61.61
180_640x640img29_3.jpg,1,144.14,101.2,105.28,144.0,104.0,110.0,74.51,51.64,55.17
270_640x640img234_1.jpg,0,124.2,79.02,89.98,132.0,76.0,90.0,38.72,29.2,30.13
270_640x640img198_3.jpg,1,143.21,121.69,110.67,150.0,124.0,109.0,65.72,54.14,52.69
270_640x640img256_2.jpg,0,187.65,154.12,175.92,207.0,162.0,188.0,45.35,48.15,50.54
90_640x640img4_4.jpg,1,98.38,86.41,82.93,89.0,76.0,70.0,63.78,54.93,53.21
180_640x640img233_2.jpg,0,113.29,82.39,80.83,112.0,79.0,71.0,60.78,48.9,49.3
90_640x640img132_3.jpg,1,92.48,68.5,77.59,72.0,61.0,69.0,58.83,36.26,35.45
90_640x6402023-09-13&26_3.jpg,1,124.41,109.0,103.99,124.0,105.0,98.0,50.04,51.54,54.12
270_640x640img40_1.jpg,0,125.77,71.34,72.11,137.0,64.0,63.0,58.01,45.85,47.0
90_640x640img39_3.jpg,1,112.11,97.15,111.37,110.0,103.0,116.0,66.33,53.22,56.3
270_640x640img172_4.jpg,1,157.1,127.61,126.27,186.0,142.0,140.0,70.43,58.06,57.91
180_640x640img36_3.jpg,1,138.45,90.66,88.4,156.0,91.0,87.0,69.03,50.95,51.86
90_640x640img224_2.jpg,0,174.4,123.54,142.23,196.0,128.0,154.0,58.92,46.81,51.47
270_640x640img269_3.jpg,1,77.84,64.44,68.58,68.0,58.0,63.0,39.28,23.74,19.27
90_640x6402023-09-13&37_1.jpg,0,106.11,101.98,102.21,99.0,93.0,89.0,62.58,60.61,62.89
180_640x640img297_3.jpg,1,131.85,101.16,89.66,139.0,103.0,81.0,63.9,51.77,48.75
90_640x640img196_2.jpg,0,119.95,90.84,89.09,124.0,87.0,79.0,64.64,53.64,57.13
270_640x640img45_3.jpg,1,136.34,93.31,99.9,154.0,88.0,94.0,71.79,57.75,60.12
270_640x640img177_3.jpg,1,149.48,110.89,112.95,169.0,103.0,104.0,81.45,71.15,71.39
180_640x640img245_2.jpg,0,108.2,79.69,79.25,112.0,82.0,78.0,65.05,48.32,46.25
180_640x640img255_1.jpg,0,136.15,100.7,123.32,139.0,93.0,119.0,53.57,45.67,49.35
180_640x640img234_1.jpg,0,124.1,79.0,89.9,132.0,76.0,90.0,38.9,29.2,30.22
90_640x640img48_4.jpg,1,182.05,153.17,157.23,211.0,168.0,172.0,67.2,57.91,59.49
180_640x640img166_3.jpg,1,134.91,109.39,105.11,142.0,110.0,103.0,62.71,49.39,47.64
270_640x640img257_3.jpg,1,155.62,115.03,129.91,170.0,118.0,135.0,41.57,44.72,47.18
270_640x640img276_2.jpg,0,100.03,76.95,79.52,99.0,67.0,70.0,55.49,47.0,44.95
270_640x640img118_3.jpg,1,156.34,101.48,108.01,180.0,108.0,115.0,69.13,48.86,52.5
90_640x640img204_3.jpg,1,165.41,138.0,135.88,195.0,143.0,136.0,73.68,67.74,65.95
180_640x640img169_3.jpg,1,97.71,74.38,76.76,86.0,65.0,67.0,52.5,37.62,38.11
90_640x640img28_3.jpg,1,159.44,110.91,113.19,175.0,114.0,115.0,71.83,54.82,57.88
180_640x640img72_2.jpg,0,131.36,96.51,93.67,132.0,88.0,81.0,77.49,59.75,60.4
270_640x640img218_3.jpg,1,157.84,124.9,117.96,161.0,127.0,117.0,65.07,51.06,52.39
180_640x640img15_4.jpg,1,141.54,126.86,118.73,126.0,108.0,96.0,73.75,68.47,67.71
